Date,Suburb,Postcode,No.Sales,Price
2011,GREENACRE ,2190,229  ,516000  
2011,KELLYVILLE ,2155,384  ,642000  
2011,KURNELL ,2231,29  ,620000  
2011,LIVERPOOL ,2170,132  ,401000  
2011,MAROUBRA ,2035,197  ,108000000  
2011,MILLERS POINT ,2000,0  ,
2011,MOORE PARK ,2021,0  ,
2011,NEWPORT ,2106,117  ,108000000  
2011,PADDINGTON ,2021,238  ,145000000  
2011,PENSHURST ,2222,71  ,735000  
2011,PYMBLE ,2073,148  ,135000000  
2011,RANDWICK ,2031,135  ,142000000  
2011,ROCKDALE ,2216,58  ,644000  
2011,ROUSE HILL ,2155,131  ,620000  
2011,SILVERWATER ,2128,11  ,520000  
2011,STANMORE ,2048,87  ,895000  
2011,SYDNEY OLYMPIC PARK ,2127,0  ,
2011,THE ROCKS ,2000,0  ,
2011,WAHROONGA ,2076,214  ,104000000  
2011,WAVERLEY ,2024,37  ,146000000  
2011,WOOLLAHRA ,2025,87  ,19000000  
2011,YAGOONA ,2199,158  ,474000  
2011,ALFORDS POINT ,2234,34  ,838000  
2011,ANNANDALE ,2038,113  ,939000  
2011,ASHBURY ,2193,28  ,869000  
2011,AUSTRAL ,2179,12  ,831000  
2011,BALMAIN ,2041,148  ,111000000  
2011,BEACONSFIELD ,2015,13  ,675000  
2011,BLACKTOWN ,2148,466  ,376000  
2011,BROOKVALE ,2100,11  ,835000  
2011,CASULA ,2170,175  ,440000  
2011,COOGEE ,2034,64  ,17000000  
2011,DEE WHY ,2099,74  ,900000  
2011,EARLWOOD ,2206,177  ,800000  
2011,ERSKINEVILLE ,2043,83  ,785000  
2011,GLADESVILLE ,2111,98  ,107000000  
2011,GREENWICH ,2065,46  ,164000000  
2011,KILLARA ,2071,87  ,161000000  
2011,LA PEROUSE ,2036,0  ,
2011,LONGUEVILLE ,2066,33  ,23000000  
2011,MARRICKVILLE ,2204,228  ,751000  
2011,MINCHINBURY ,2770,73  ,420000  
2011,MOUNT DRUITT ,2770,112  ,356000  
2011,NORTH BONDI ,2026,93  ,161000000  
2011,PADSTOW ,2211,126  ,570000  
2011,PETERSHAM ,2049,92  ,850000  
2011,PYRMONT ,2009,22  ,823000  
2011,REDFERN ,2016,82  ,847000  
2011,ROSE BAY ,2029,66  ,183000000  
2011,RUSHCUTTERS BAY ,2011,2  ,169000000  
2011,ST ANDREWS ,2566,95  ,338000  
2011,STRATHFIELD ,2135,170  ,136000000  
2011,SYLVANIA ,2224,91  ,751000  
2011,TURRAMURRA ,2074,164  ,104000000  
2011,WAREEMBA ,2046,7  ,112000000  
2011,WESTMEAD ,2145,46  ,672000  
2011,WOOLLOOMOOLOO ,2011,11  ,978000  
2011,YENNORA ,2161,16  ,390000  
2011,ALLAMBIE HEIGHTS ,2100,99  ,907000  
2011,ANNANGROVE ,2156,14  ,115000000  
2011,ASHCROFT ,2168,32  ,321000  
2011,AVALON BEACH ,2107,157  ,102000000  
2011,BANKSTOWN ,2200,157  ,530000  
2011,BELLA VISTA ,2153,92  ,879000  
2011,BONDI ,2026,52  ,143000000  
2011,CABRAMATTA ,2166,83  ,480000  
2011,CHATSWOOD ,2067,148  ,119000000  
2011,CRONULLA ,2230,57  ,13000000  
2011,DOUBLE BAY ,2028,27  ,3000000  
2011,EASTERN CREEK ,2766,13  ,335000  
2011,FAIRFIELD ,2165,118  ,430000  
2011,GLEBE ,2037,105  ,975000  
2011,GYMEA ,2227,50  ,679000  
2011,KINGSFORD ,2032,78  ,111000000  
2011,LAKEMBA ,2195,56  ,490000  
2011,MACQUARIE PARK ,2113,0  ,
2011,MASCOT ,2020,74  ,765000  
2011,MINTO ,2566,99  ,320000  
2011,NARRABEEN ,2101,25  ,129000000  
2011,NORTH SYDNEY ,2060,34  ,123000000  
2011,PAGEWOOD ,2035,24  ,105000000  
2011,POINT PIPER ,2027,13  ,8000000  
2011,QUAKERS HILL ,2763,368  ,449000  
2011,REVESBY ,2212,166  ,560000  
2011,ROSEBERY ,2018,49  ,900000  
2011,RYDE ,2112,174  ,840000  
2011,ST IVES ,2075,181  ,105000000  
2011,SURRY HILLS ,2010,124  ,894000  
2011,TAMARAMA ,2026,14  ,262000000  
2011,ULTIMO ,2007,9  ,888000  
2011,WARWICK FARM ,2170,15  ,384000  
2011,WILLOUGHBY ,2068,103  ,127000000  
2011,WOOLOOWARE ,2230,30  ,992000  
2011,YOWIE BAY ,2228,35  ,985000  
2011,ALLAWAH ,2218,14  ,732000  
2011,ARCADIA ,2159,23  ,102000000  
2011,ASHFIELD ,2131,95  ,850000  
2011,BADGERYS CREEK ,2555,1  ,750000  
2011,BARANGAROO ,2000,0  ,
2011,BELLEVUE HILL ,2023,83  ,334000000  
2011,BONDI BEACH ,2026,42  ,146000000  
2011,CAMDEN ,2570,52  ,390000  
2011,CHIFLEY ,2036,39  ,960000  
2011,CROWS NEST ,2065,46  ,978000  
2011,DOVER HEIGHTS ,2030,47  ,3000000  
2011,EASTGARDENS ,2036,17  ,870000  
2011,FIVE DOCK ,2046,72  ,998000  
2011,GLENHAVEN ,2156,87  ,880000  
2011,ILLAWONG ,2234,76  ,750000  
2011,KINGSGROVE ,2208,119  ,700000  
2011,LANE COVE ,2066,67  ,125000000  
2011,MALABAR ,2036,28  ,125000000  
2011,MATRAVILLE ,2036,60  ,906000  
2011,MIRANDA ,2228,118  ,708000  
2011,NEUTRAL BAY ,2089,51  ,125000000  
2011,OATLEY ,2223,106  ,896000  
2011,PARRAMATTA ,2150,45  ,550000  
2011,POTTS POINT ,2011,5  ,184000000  
2011,QUEENS PARK ,2022,52  ,164000000  
2011,RIVERVIEW ,2066,45  ,145000000  
2011,ROSEVILLE ,2069,119  ,156000000  
2011,SANS SOUCI ,2219,93  ,910000  
2011,ST MARYS ,2760,110  ,322000  
2011,SUTHERLAND ,2232,41  ,630000  
2011,TAREN POINT ,2229,17  ,956000  
2011,VAUCLUSE ,2030,87  ,291000000  
2011,WATERLOO ,2017,19  ,665000  
2011,WINDSOR ,2756,27  ,405000  
2011,WINDSOR ,2756,27  ,405000  
2011,ZETLAND ,2017,30  ,918000  
2011,AMBARVALE ,2560,71  ,312000  
2011,ARNCLIFFE ,2205,70  ,645000  
2012,ABBOTSBURY ,2176,56  ,652000  
2012,ARNDELL PARK ,2148,1  ,15000000  
2012,ASQUITH ,2077,36  ,659000  
2012,BALGOWLAH ,2093,65  ,12000000  
2012,BAULKHAM HILLS ,2153,346  ,630000  
2012,BEXLEY ,2207,141  ,681000  
2012,BRIGHTON-LE-SANDS ,2216,49  ,785000  
2012,CANTERBURY ,2193,41  ,670000  
2012,CLOVELLY ,2031,45  ,167000000  
2012,DACEYVILLE ,2032,4  ,882000  
2012,DRUMMOYNE ,2047,83  ,112000000  
2012,EDGECLIFF ,2027,11  ,123000000  
2012,FORESTVILLE ,2087,100  ,855000  
2012,FRESHWATER ,2096,60  ,124000000  
2012,JORDAN SPRINGS ,2747,50  ,520000  
2012,KOGARAH ,2217,46  ,690000  
2012,LINDFIELD ,2070,91  ,139000000  
2012,MANLY ,2095,48  ,146000000  
2012,MENAI ,2234,89  ,714000  
2012,MONTEREY ,2217,33  ,886000  
2012,NEWINGTON ,2127,56  ,787000  
2012,OYSTER BAY ,2225,65  ,720000  
2012,PENRITH ,2750,129  ,350000  
2012,PUNCHBOWL ,2196,142  ,500000  
2012,RAMSGATE ,2217,13  ,680000  
2012,RIVERWOOD ,2210,71  ,570000  
2012,ROSEHILL ,2142,9  ,435000  
2012,SEVEN HILLS ,2147,268  ,420000  
2012,ST PETERS ,2044,35  ,670000  
2012,SYDENHAM ,2044,13  ,660000  
2012,TEMPE ,2044,42  ,644000  
2012,VILLAWOOD ,2163,39  ,400000  
2012,WATSONS BAY ,2030,2  ,26000000  
2012,WOLLI CREEK ,2205,2  ,885000  
2012,WOOLWICH ,2110,7  ,425000000  
2012,ALEXANDRIA ,2015,73  ,850000  
2012,ANGUS ,2765,0  ,
2012,ARTARMON ,2064,29  ,143000000  
2012,AUBURN ,2144,197  ,499000  
2012,BALMAIN EAST ,2041,14  ,204000000  
2012,BEACON HILL ,2100,96  ,842000  
2012,BIRCHGROVE ,2041,46  ,121000000  
2012,BONDI JUNCTION ,2022,61  ,112000000  
2012,CARSS PARK ,2221,11  ,940000  
2012,COLLAROY ,2097,59  ,139000000  
2012,DARLINGHURST ,2010,59  ,105000000  
2012,DULWICH HILL ,2203,83  ,845000  
2012,ENMORE ,2042,43  ,750000  
2012,FRENCHS FOREST ,2086,177  ,842000  
2012,GREENACRE ,2190,196  ,543000  
2012,KELLYVILLE ,2155,500  ,611000  
2012,KURNELL ,2231,35  ,660000  
2012,LIVERPOOL ,2170,110  ,401000  
2012,MAROUBRA ,2035,174  ,11000000  
2012,MILLERS POINT ,2000,0  ,
2012,MOORE PARK ,2021,0  ,
2012,NEWPORT ,2106,106  ,102000000  
2012,PADDINGTON ,2021,234  ,135000000  
2012,PENSHURST ,2222,73  ,740000  
2012,PYMBLE ,2073,130  ,12000000  
2012,RANDWICK ,2031,136  ,146000000  
2012,ROCKDALE ,2216,54  ,682000  
2012,ROUSE HILL ,2155,142  ,625000  
2012,SILVERWATER ,2128,22  ,518000  
2012,STANMORE ,2048,68  ,906000  
2012,SYDNEY OLYMPIC PARK ,2127,1  ,495000  
2012,THE ROCKS ,2000,0  ,
2012,WAHROONGA ,2076,203  ,980000  
2012,WAVERLEY ,2024,29  ,118000000  
2012,WOOLLAHRA ,2025,84  ,195000000  
2012,YAGOONA ,2199,156  ,474000  
2012,ALFORDS POINT ,2234,31  ,795000  
2012,ANNANDALE ,2038,137  ,900000  
2012,ASHBURY ,2193,38  ,870000  
2012,AUSTRAL ,2179,6  ,103000000  
2012,BALMAIN ,2041,134  ,105000000  
2012,BEACONSFIELD ,2015,18  ,695000  
2012,BLACKTOWN ,2148,522  ,385000  
2012,BROOKVALE ,2100,6  ,755000  
2012,CASULA ,2170,172  ,458000  
2012,COOGEE ,2034,48  ,158000000  
2012,DEE WHY ,2099,62  ,921000  
2012,EARLWOOD ,2206,140  ,789000  
2012,ERSKINEVILLE ,2043,65  ,755000  
2012,GLADESVILLE ,2111,105  ,980000  
2012,GREENWICH ,2065,51  ,158000000  
2012,KILLARA ,2071,105  ,148000000  
2012,LA PEROUSE ,2036,1  ,159000000  
2012,LONGUEVILLE ,2066,27  ,234000000  
2012,MARRICKVILLE ,2204,208  ,751000  
2012,MINCHINBURY ,2770,52  ,412000  
2012,MOUNT DRUITT ,2770,106  ,360000  
2012,NORTH BONDI ,2026,63  ,153000000  
2012,PADSTOW ,2211,140  ,589000  
2012,PETERSHAM ,2049,71  ,847000  
2012,PYRMONT ,2009,10  ,720000  
2012,REDFERN ,2016,81  ,860000  
2012,ROSE BAY ,2029,45  ,174000000  
2012,RUSHCUTTERS BAY ,2011,2  ,146000000  
2012,ST ANDREWS ,2566,69  ,344000  
2012,STRATHFIELD ,2135,180  ,13000000  
2012,SYLVANIA ,2224,91  ,772000  
2012,TURRAMURRA ,2074,158  ,113000000  
2012,WAREEMBA ,2046,14  ,102000000  
2012,WESTMEAD ,2145,32  ,695000  
2012,WOOLLOOMOOLOO ,2011,13  ,749000  
2012,YENNORA ,2161,15  ,396000  
2012,ALLAMBIE HEIGHTS ,2100,65  ,850000  
2012,ANNANGROVE ,2156,8  ,127000000  
2012,ASHCROFT ,2168,40  ,331000  
2012,AVALON BEACH ,2107,135  ,990000  
2012,BANKSTOWN ,2200,129  ,531000  
2012,BELLA VISTA ,2153,100  ,892000  
2012,BONDI ,2026,40  ,131000000  
2012,CABRAMATTA ,2166,103  ,470000  
2012,CHATSWOOD ,2067,133  ,124000000  
2012,CRONULLA ,2230,68  ,129000000  
2012,DOUBLE BAY ,2028,29  ,275000000  
2012,EASTERN CREEK ,2766,10  ,318000  
2012,FAIRFIELD ,2165,121  ,415000  
2012,GLEBE ,2037,77  ,1000000  
2012,GYMEA ,2227,49  ,706000  
2012,KINGSFORD ,2032,58  ,11000000  
2012,LAKEMBA ,2195,54  ,505000  
2012,MACQUARIE PARK ,2113,1  ,86000000  
2012,MASCOT ,2020,55  ,755000  
2012,MINTO ,2566,119  ,335000  
2012,NARRABEEN ,2101,19  ,11000000  
2012,NORTH SYDNEY ,2060,22  ,132000000  
2012,PAGEWOOD ,2035,24  ,121000000  
2012,POINT PIPER ,2027,5  ,522000000  
2012,QUAKERS HILL ,2763,343  ,451000  
2012,REVESBY ,2212,148  ,585000  
2012,ROSEBERY ,2018,31  ,810000  
2012,RYDE ,2112,231  ,891000  
2012,ST IVES ,2075,208  ,105000000  
2012,SURRY HILLS ,2010,106  ,908000  
2012,TAMARAMA ,2026,9  ,209000000  
2012,ULTIMO ,2007,13  ,835000  
2012,WARWICK FARM ,2170,19  ,335000  
2012,WILLOUGHBY ,2068,78  ,129000000  
2012,WOOLOOWARE ,2230,36  ,104000000  
2012,YOWIE BAY ,2228,30  ,908000  
2012,ALLAWAH ,2218,16  ,730000  
2012,ARCADIA ,2159,17  ,118000000  
2012,ASHFIELD ,2131,86  ,882000  
2012,BADGERYS CREEK ,2555,1  ,132000000  
2012,BARANGAROO ,2000,0  ,
2012,BELLEVUE HILL ,2023,68  ,317000000  
2012,BONDI BEACH ,2026,48  ,142000000  
2012,CAMDEN ,2570,50  ,404000  
2012,CHIFLEY ,2036,23  ,945000  
2012,CROWS NEST ,2065,46  ,11000000  
2012,DOVER HEIGHTS ,2030,46  ,239000000  
2012,EASTGARDENS ,2036,14  ,862000  
2012,FIVE DOCK ,2046,66  ,948000  
2012,GLENHAVEN ,2156,78  ,845000  
2012,ILLAWONG ,2234,69  ,780000  
2012,KINGSGROVE ,2208,124  ,729000  
2012,LANE COVE ,2066,68  ,117000000  
2012,MALABAR ,2036,35  ,112000000  
2012,MATRAVILLE ,2036,78  ,885000  
2012,MIRANDA ,2228,114  ,715000  
2012,NEUTRAL BAY ,2089,45  ,133000000  
2012,OATLEY ,2223,97  ,900000  
2012,PARRAMATTA ,2150,51  ,560000  
2012,POTTS POINT ,2011,5  ,850000  
2012,QUEENS PARK ,2022,45  ,16000000  
2012,RIVERVIEW ,2066,56  ,142000000  
2012,ROSEVILLE ,2069,122  ,158000000  
2012,SANS SOUCI ,2219,99  ,815000  
2012,ST MARYS ,2760,133  ,325000  
2012,SUTHERLAND ,2232,38  ,630000  
2012,TAREN POINT ,2229,15  ,14000000  
2012,VAUCLUSE ,2030,76  ,286000000  
2012,WATERLOO ,2017,11  ,744000  
2012,WINDSOR ,2756,29  ,525000  
2012,WINDSOR ,2756,29  ,525000  
2012,ZETLAND ,2017,23  ,755000  
2012,AMBARVALE ,2560,86  ,320000  
2012,ARNCLIFFE ,2205,67  ,637000  
2013,ABBOTSBURY ,2176,43  ,635000  
2013,ARNDELL PARK ,2148,1  ,12000000  
2013,ASQUITH ,2077,43  ,690000  
2013,BALGOWLAH ,2093,63  ,125000000  
2013,BAULKHAM HILLS ,2153,437  ,685000  
2013,BEXLEY ,2207,142  ,758000  
2013,BRIGHTON-LE-SANDS ,2216,49  ,885000  
2013,CANTERBURY ,2193,45  ,770000  
2013,CLOVELLY ,2031,49  ,187000000  
2013,DACEYVILLE ,2032,0  ,
2013,DRUMMOYNE ,2047,89  ,125000000  
2013,EDGECLIFF ,2027,14  ,12000000  
2013,FORESTVILLE ,2087,112  ,898000  
2013,FRESHWATER ,2096,81  ,126000000  
2013,JORDAN SPRINGS ,2747,129  ,515000  
2013,KOGARAH ,2217,58  ,813000  
2013,LINDFIELD ,2070,124  ,143000000  
2013,MANLY ,2095,70  ,172000000  
2013,MENAI ,2234,116  ,720000  
2013,MONTEREY ,2217,19  ,112000000  
2013,NEWINGTON ,2127,59  ,815000  
2013,OYSTER BAY ,2225,92  ,765000  
2013,PENRITH ,2750,136  ,390000  
2013,PUNCHBOWL ,2196,156  ,532000  
2013,RAMSGATE ,2217,17  ,880000  
2013,RIVERWOOD ,2210,91  ,604000  
2013,ROSEHILL ,2142,11  ,585000  
2013,SEVEN HILLS ,2147,243  ,455000  
2013,ST PETERS ,2044,68  ,850000  
2013,SYDENHAM ,2044,13  ,700000  
2013,TEMPE ,2044,53  ,730000  
2013,VILLAWOOD ,2163,41  ,450000  
2013,WATSONS BAY ,2030,6  ,595000000  
2013,WOLLI CREEK ,2205,10  ,790000  
2013,WOOLWICH ,2110,7  ,45000000  
2013,ALEXANDRIA ,2015,78  ,889000  
2013,ANGUS ,2765,3  ,900000  
2013,ARTARMON ,2064,41  ,154000000  
2013,AUBURN ,2144,203  ,550000  
2013,BALMAIN EAST ,2041,23  ,154000000  
2013,BEACON HILL ,2100,102  ,888000  
2013,BIRCHGROVE ,2041,49  ,131000000  
2013,BONDI JUNCTION ,2022,74  ,125000000  
2013,CARSS PARK ,2221,14  ,988000  
2013,COLLAROY ,2097,78  ,141000000  
2013,DARLINGHURST ,2010,69  ,12000000  
2013,DULWICH HILL ,2203,73  ,922000  
2013,ENMORE ,2042,72  ,881000  
2013,FRENCHS FOREST ,2086,218  ,895000  
2013,GREENACRE ,2190,233  ,580000  
2013,KELLYVILLE ,2155,504  ,726000  
2013,KURNELL ,2231,30  ,631000  
2013,LIVERPOOL ,2170,127  ,437000  
2013,MAROUBRA ,2035,208  ,121000000  
2013,MILLERS POINT ,2000,0  ,
2013,MOORE PARK ,2021,0  ,
2013,NEWPORT ,2106,120  ,102000000  
2013,PADDINGTON ,2021,251  ,149000000  
2013,PENSHURST ,2222,91  ,820000  
2013,PYMBLE ,2073,191  ,136000000  
2013,RANDWICK ,2031,167  ,154000000  
2013,ROCKDALE ,2216,62  ,728000  
2013,ROUSE HILL ,2155,121  ,668000  
2013,SILVERWATER ,2128,20  ,548000  
2013,STANMORE ,2048,89  ,961000  
2013,SYDNEY OLYMPIC PARK ,2127,0  ,
2013,THE ROCKS ,2000,0  ,
2013,WAHROONGA ,2076,247  ,12000000  
2013,WAVERLEY ,2024,46  ,136000000  
2013,WOOLLAHRA ,2025,106  ,193000000  
2013,YAGOONA ,2199,156  ,524000  
2013,ALFORDS POINT ,2234,33  ,802000  
